word1,word2,mean(remove_extreme_annotator),sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,mean
憎憎しく,腹立たしく,7.4,7,7,8,7,8,9,8,5,8,6,7.3
息苦しそうな,きつい,5.6,7,7,4,6,4,8,8,3,8,7,6.2
速く,早く,6.4,10,5,8,8,1,9,9,9,10,6,7.5
速く走る,爆走する,7.2,9,5,7,7,8,8,7,8,9,6,7.4
待ちこがれる,早く来てほしい,5.6,7,5,2,6,8,10,8,8,9,7,7.0
待ちわびる,早く見たい,6.4,8,6,5,6,7,10,7,8,9,7,7.3
待ち遠しい,早く見たい,7.2,8,9,7,6,6,6,2,5,7,3,5.9
待ち遠しい,早くしてほしい,7.2,8,9,9,6,4,6,2,7,9,5,6.5
待ち遠しい,早く来てほしい,8,8,9,9,6,8,6,2,8,7,3,6.6
待ち遠しい,早く来て欲しい,7.8,8,9,9,6,7,6,2,8,7,3,6.5
待ち遠しく,恋しく,6.2,7,6,6,4,8,7,3,8,7,7,6.3
待ち遠しく,早く来てほしく,7.4,8,9,8,6,6,6,2,8,7,5,6.5
待ち焦がれた,早く来てほしい,4.6,6,4,1,6,6,6,2,8,7,5,5.1
大きい,広い,7,8,8,9,5,5,6,7,6,7,5,6.6
大きくされた,広くされた,6.4,8,7,6,6,5,6,7,6,7,5,6.3
大きくなった,広がった,5.8,7,7,3,6,6,7,7,7,7,5,6.2
大きくなった,広くなった,6.2,7,6,7,6,5,7,7,7,7,5,6.4
嘆かわしい,恥ずかしい,6.2,7,8,7,4,5,6,5,6,6,5,5.9
弛ませた,緩くした,6.4,7,4,7,9,5,7,5,9,7,8,6.8
弛ませた,ゆるくした,6.4,7,5,6,9,5,10,7,9,9,8,7.5
恥ずかしかった,嘆かわしかった,4.4,2,7,3,4,6,7,5,6,8,5,5.3
恥ずかしかった,悲しい,2.8,0,2,1,4,7,8,3,4,7,2,3.8
恥ずかしく,虚しく,3.8,3,4,0,5,7,7,3,4,6,2,4.1
張り合いがなく,あっけなく,6.8,8,6,7,7,6,6,5,9,8,7,6.9
痛ましい,切ない,5.4,5,5,6,4,7,6,5,7,7,5,5.7
頭のいい,より良い,3,7,2,4,2,0,6,3,5,4,2,3.5
頭のいい,賢い,7.2,9,9,7,8,3,9,9,10,9,8,8.1
頭のいい,正しい,4.2,6,5,6,4,0,5,5,7,7,3,4.8
頭の悪い,馬鹿馬鹿しい,5,5,5,8,7,0,4,5,8,6,2,5.0
頭の良い,正しい,4.4,5,5,7,4,1,5,5,7,5,3,4.7
頭の良い,より良い,4.4,7,5,6,2,2,5,3,5,7,2,4.4
難しい,厳しい,6,7,6,8,4,5,4,5,8,8,7,6.2
馬鹿らしい,あほらしい,8.6,9,9,9,9,7,8,10,9,9,9,8.8
薄い,あまりない,3.2,6,4,1,2,3,3,2,7,8,3,3.9
煩く,けたたましく,6.4,9,5,6,6,6,7,5,8,5,2,5.9
煩く,激しく,5.6,6,5,8,5,4,4,3,7,6,2,5.0
煩く,甲高く,6.6,7,7,9,5,5,6,3,7,7,1,5.7
煩く,騒々しく,8,8,9,9,8,6,8,7,9,8,2,7.4
煩く,うるさく,9.2,10,10,9,10,7,10,10,10,10,2,8.8
煩わしい,難しい,3.6,1,6,3,3,5,7,3,8,5,3,4.4
煩わしい,気持ち悪い,2.6,0,4,2,2,5,3,3,5,5,3,3.2
煩わしい,面倒くさい,6.8,5,8,8,7,6,8,5,10,9,5,7.1
煩わしい,うっとうしい,8.8,8,10,10,8,8,7,7,8,9,8,8.3
煩わしく,うっとうしく,8.4,7,10,9,8,8,7,7,8,9,8,8.1
煩わしく,じゃまくさく,8.2,8,9,9,7,8,7,7,8,9,5,7.7
悲しい,嘆かわしい,6.6,8,6,5,6,8,6,8,9,8,3,6.7
悲しく,寂しく,6,4,6,8,6,6,5,5,7,8,8,6.3
悲しく,切なく,5.2,3,6,5,6,6,5,5,9,8,8,6.1
悲しく,辛く,5.2,4,5,4,6,7,6,5,9,8,8,6.2
悲しげ,切ない,5.6,4,7,5,6,6,5,5,9,8,8,6.3
美しく見える,美しい,7.6,9,6,6,9,8,6,8,10,8,5,7.5
美味しそう,香りよく,3.8,2,6,3,6,2,4,2,7,7,5,4.4
病んだ,弱くなった,5.6,7,6,6,5,4,5,2,6,6,3,5.0
貧しい,ない,5,4,6,7,6,2,3,3,5,7,2,4.5
貧しい,無い,4.6,4,6,5,6,2,3,3,6,7,2,4.4
不甲斐ない,情けない,7,4,7,8,8,8,8,5,9,9,8,7.4
不甲斐なく,みっともなく,7.6,6,9,9,6,8,8,5,9,9,5,7.4
不正の無い,厳しい,4.6,7,5,5,6,0,4,0,6,8,4,4.5
腹立たしい,悔しい,6.4,6,7,7,6,6,7,5,4,8,5,6.1
腹立たしかった,憎たらしかった,7.6,8,9,7,7,7,8,7,8,8,6,7.5
腹立たしく,苦々しく,5.6,7,7,3,6,5,7,7,7,7,6,6.2
腹立たしげ,憎々しげ,5.6,7,6,2,6,7,7,7,7,8,6,6.3
腹立たしげ,苛立たしげ,7.4,8,8,6,7,8,8,7,10,8,5,7.5
腹立たしげ,憎らしげ,7.2,8,8,7,6,7,8,7,7,8,6,7.2
腹立たしげ,いまいましげ,7.2,7,7,8,7,7,7,7,7,9,8,7.4
物凄い,すさまじい,7.8,9,9,5,8,8,9,8,9,8,7,8.0
物凄い,凄い,7,4,8,7,8,8,8,7,10,8,5,7.3
物凄い,激しい,5,2,6,3,7,7,7,7,8,7,4,5.8
物凄い,驚くほど激しい,7.2,8,7,6,7,8,8,8,8,9,5,7.4
物凄い,すごい,7.8,9,7,8,8,7,7,7,10,8,5,7.6
物凄い,ものすごい,10,10,10,10,10,10,10,10,10,10,10,10.0
物凄かった,激しかった,7.4,7,8,9,6,7,6,8,8,8,4,7.1
物凄かった,凄まじかった,8.6,9,9,9,8,8,7,8,9,9,7,8.3
物悲しい,辛い,6.4,4,8,8,6,6,5,5,8,9,5,6.4
物悲しい,やるせない,7.2,7,6,10,6,7,6,5,7,9,5,6.8
物悲しい,心憂い,6.6,8,6,6,6,7,7,5,7,9,6,6.7
物悲しい,つらい,6.4,6,6,8,6,6,6,5,9,7,5,6.4
物悲しい,悲しげ,7.6,7,9,8,7,7,6,7,9,9,7,7.6
物悲しい,切ない,6,5,6,7,6,6,7,5,9,8,5,6.4
物悲しい,心苦しい,5.8,6,6,6,5,6,4,5,9,7,2,5.6
物悲しく,切なく,6.8,7,7,8,6,6,7,5,9,8,5,6.8
紛らわしい,難しい,4,4,7,3,6,0,4,3,5,4,3,3.9
雰囲気が悪く,気まずく,7.4,9,6,8,7,7,9,7,9,7,8,7.7
雰囲気が悪く,気分悪く,5.6,5,6,7,6,4,8,7,7,6,3,5.9
雰囲気が悪く,居心地悪く,7.6,9,8,8,6,7,7,7,8,9,8,7.7
雰囲気が悪く,煙たく,4.4,6,5,6,5,0,5,7,6,8,5,5.3
崩れやすい,弱い,6.6,7,7,6,7,6,6,3,5,7,6,6.0
芳しい,香り高い,7,4,9,8,8,6,8,8,9,9,8,7.7
芳しい,好ましい,4.8,2,7,5,6,4,8,3,7,6,8,5.6
芳しい,良い,5.2,3,7,5,7,4,8,5,7,5,5,5.6
芳ばしい,いい,5.8,8,5,5,7,4,8,5,7,5,5,5.9
芳ばしい,美味しそうな,5.6,7,4,6,6,5,6,2,6,8,4,5.4
芳ばしい,美味しい,6.6,7,8,7,6,5,6,2,6,8,2,5.7
芳ばしい,香ばしい,8.6,8,8,8,9,10,7,7,9,9,7,8.2
芳ばしく,香ばしく,9.2,9,10,8,9,10,8,7,9,9,7,8.6
芳ばしく,香りよく,8.8,9,9,9,8,9,8,7,9,9,8,8.5
乏しい,細い,4.2,6,5,1,6,3,3,5,6,2,2,3.9
乏しい,薄い,4.6,7,5,2,6,3,3,5,7,7,2,4.7
乏しい,弱い,4.4,6,5,2,6,3,2,5,6,7,2,4.4
乏しい,あまりない,6.8,8,6,5,8,7,3,7,8,8,6,6.6
乏しい,浅い,5.4,7,5,5,7,3,2,5,7,8,2,5.1
乏しい,ない,4.8,4,6,5,7,2,3,5,7,6,3,4.8
乏しい,貧しい,7.4,8,8,7,8,6,8,7,9,8,4,7.3
乏しい,無い,5,5,6,5,7,2,3,5,7,6,3,4.9
乏しい,小さい,5,5,5,6,6,3,2,5,6,7,2,4.7
乏しき,貧しき,8.2,9,9,9,8,6,8,7,9,8,4,7.7
乏しく,少なく,6.2,9,5,7,7,3,3,5,7,8,7,6.1
望ましい,うれしい,4.2,7,6,2,6,0,6,5,6,7,3,4.8
望ましい,願わしい,7.6,9,6,8,8,7,9,8,8,9,7,7.9
望ましい,好ましい,7.2,9,6,8,7,6,9,5,9,9,6,7.4
望ましい,正しい,5,8,6,6,5,0,6,5,5,5,5,5.1
望ましい,よい,6.4,8,6,7,6,5,6,5,5,5,5,5.8
望ましい,ふさわしい,6.6,8,6,7,6,6,7,7,6,9,6,6.8
望ましい,良い,6.4,8,6,7,6,5,6,5,5,5,5,5.8
面倒くさい,わかりにくい,4.6,2,7,3,5,6,4,3,5,7,4,4.6
面倒くさい,細かい,4,4,6,3,5,2,4,3,6,1,5,3.9
面倒くさく,ややこしく,6.2,6,7,6,5,7,7,5,8,8,5,6.4
面白い,楽しい,6.8,9,6,6,6,7,8,7,6,9,6,7.0
面白い,興味深い,6,7,7,4,7,5,7,5,7,9,7,6.5
面白い,おかしい,7.6,9,7,7,7,8,9,5,8,9,7,7.6
面白おかしく,楽しく,7.6,9,8,6,8,7,6,7,6,9,7,7.3
面白おかしく,面白く,8.4,9,8,8,8,9,7,8,10,9,7,8.3
面白おかしく,おもしろおかしく,10,10,10,10,10,10,10,10,10,10,10,10.0
面白おかしくて,面白くて,8.6,10,8,8,8,9,6,8,10,8,7,8.2
面白く,楽しく,7,6,7,8,7,7,7,7,6,8,6,6.9
乱れる,激しくなる,5,5,6,6,6,2,7,2,6,8,5,5.3
良い,願わしい,5.6,7,5,6,7,3,6,5,6,6,5,5.6
良い,よい,10,10,10,10,10,10,10,10,10,10,10,10.0
力ない,小さい,4.2,5,5,4,5,2,3,3,6,8,5,4.6
力強い,強い,7.6,9,7,8,7,7,7,7,7,8,5,7.2
恋しい,切ない,5,2,7,5,5,6,4,5,6,6,7,5.3
恋しい,寂しくなる,3.8,1,5,5,2,6,6,5,7,7,5,4.9
和らげた,緩くした,5.6,7,6,5,7,3,7,5,7,8,8,6.3
侘しい,寂しい,7.4,7,9,7,6,8,7,5,8,8,8,7.3
侘しい,むなしい,7.4,8,8,9,6,6,10,7,7,8,7,7.6
侘しい,さびしい,6.6,6,7,6,6,8,7,5,9,9,8,7.1
細かく,詳しく,8.6,7,9,10,8,9,8,3,7,8,8,7.7
あっけなく,たやすく,7.2,6,8,6,8,8,7,6,7,9,8,7.3
いい加減だ,荒っぽい,5.2,6,6,10,2,2,2,5,8,7,7,5.5
いかつくする,厳しくする,5.6,6,8,7,4,3,4,2,5,7,5,5.1
うっとうしい,気持ち悪い,5.4,5,8,7,5,2,4,3,5,6,3,4.8
うっとうしく,わずらわしく,7.6,8,7,9,7,7,6,8,7,9,8,7.6
うるさい,激しい,5.4,6,9,6,4,2,3,5,6,7,7,5.5
うるさく,大きく,6,5,8,10,5,2,3,5,5,6,5,5.4
うれしい,好ましい,6,6,9,9,3,3,5,7,7,6,5,6.0
おいしく,香ばしく,5.6,5,9,7,3,4,5,2,5,8,3,5.1
おどろおどろしい,すさまじい,5.2,7,8,0,7,4,7,2,7,2,5,4.9
かっこわるかった,根性なしだった,5.8,5,6,10,5,3,4,3,6,7,6,5.5
かっこわるかった,いくじなかった,5.6,5,6,9,5,3,4,3,6,9,6,5.6
かなしい,寂しい,7.4,5,9,8,7,8,6,5,6,8,8,7.0
か細い,弱い,7.4,6,8,7,8,8,6,5,8,8,7,7.1
か細い,小さい,6.6,6,8,5,8,6,4,5,7,6,5,6.0
か細い,細い,8.8,7,10,9,9,9,6,7,10,5,3,7.5
か細い,細かい,5.4,6,8,3,8,2,3,3,6,6,2,4.7
か弱い,小さい,6.6,7,9,7,7,3,3,5,7,5,5,5.8
きつい,難しい,7.4,6,8,9,8,6,5,5,6,5,6,6.4
きめ細かく,詳しく,8.6,7,9,10,9,8,5,3,7,8,8,7.4
けたたましい,激しい,7.4,6,8,9,7,7,6,5,8,8,7,7.1
しけている,騒がしくなっている,4.8,6,4,9,2,3,4,0,0,5,3,3.6
すがすがしい,神々しい,4.6,4,8,6,1,4,3,3,2,0,2,3.3
すがすがしい,華々しい,4.6,3,8,7,0,5,4,3,2,1,2,3.5
すごい,激しい,7,6,9,6,8,6,7,5,6,7,5,6.5
すごい,うるさい,5,5,9,5,2,4,4,3,5,0,5,4.2
すさまじい,ひどい,6.2,7,9,5,7,3,3,3,6,8,3,5.4
すさまじい,恐ろしい,6.4,6,8,7,4,7,6,5,6,5,3,5.7
すさまじい,騒々しい,5,5,8,6,3,3,4,3,5,5,2,4.4
すさまじい,うるさい,5.6,5,9,7,3,4,3,3,5,6,2,4.7
すさまじい,強すぎる,6.2,6,7,8,7,3,7,5,6,5,3,5.7
すさまじい,激しい,7.6,6,8,7,9,8,7,5,8,8,6,7.2
すさまじい,騒がしい,6,5,8,8,6,3,4,3,6,5,2,5.0
すさまじい,強い,6.8,6,8,9,8,3,6,5,6,8,5,6.4
すさまじい,ものすごい,8.8,8,9,9,9,9,9,7,9,8,7,8.4
すさまじい,素晴らしい,4.8,5,9,8,1,1,3,1,7,3,3,4.1
すさまじい,どえらい,7.8,8,8,10,9,4,7,8,8,9,5,7.6
すさまじかった,早かった,3.4,4,8,3,1,1,2,1,2,0,1,2.3
つらく,悲しく,7.8,6,9,10,7,7,3,5,7,8,8,7.0
とてつもない,激しい,8.2,6,9,9,9,8,3,7,8,7,8,7.4
とてつもない,すごい,8,7,9,9,8,7,6,7,8,9,8,7.8
ひどい,凄い,7,6,8,9,8,4,3,2,6,9,3,5.8
ひどい,激しい,6.8,6,9,7,8,4,3,2,5,9,5,5.8
ひどい,すごい,7.2,6,9,10,8,3,6,2,6,9,5,6.4
ふさわしい,願わしい,7.4,6,8,8,7,8,7,5,5,9,7,7.0
ほしい,嬉しい,3.6,4,9,0,2,3,3,2,5,0,1,2.9
ほしい,うれしい,3.6,4,9,0,2,3,3,2,5,0,1,2.9
ほしかった,好ましい,5.6,5,9,3,3,8,4,2,6,3,5,4.8
みっともない,悲しい,5,5,9,7,1,3,3,3,5,6,2,4.4
めんどくさく,うっとうしく,8,6,8,10,7,9,6,5,6,8,8,7.3
ものすごい,ひどい,7,7,8,9,8,3,3,3,7,8,5,6.1
ものすごい,激しい,7.8,6,9,8,9,7,7,7,8,8,7,7.6
ものすごい,恐ろしい,6.6,6,9,8,6,4,4,3,6,0,5,5.1
ものすごい,騒々しい,6,6,9,6,6,3,4,5,6,7,2,5.4
ものすごい,どえらえい,8.2,8,8,10,9,6,7,8,8,8,7,7.9
ものすごい,うるさく,6,6,9,7,6,2,6,3,5,5,2,5.1
もろく,千切れやすく,7.2,7,8,7,8,6,6,5,5,4,3,5.9
もろくて,流れやすくて,5.8,5,9,7,6,2,4,3,5,2,1,4.4
やかましい,激しい,5.6,6,8,6,6,2,6,5,6,7,5,5.7
やかましく,大きく,5.4,5,9,5,6,2,2,6,6,5,5,5.1
可笑しげに,おもしろおかしく,9,9,9,9,9,9,9,5,7,5,7,7.8
華々しい,明るい,7.2,7,8,10,7,4,6,7,5,7,5,6.6
華々しい,すごい,6.8,6,8,9,7,4,3,5,5,3,5,5.5
華々しい,よい,6,5,9,7,6,3,3,7,6,2,4,5.2
華々しく,大きく,5.6,4,9,5,7,3,2,3,5,3,2,4.3
我慢できない,早く来てほしい,5.6,6,8,9,2,3,4,5,7,0,3,4.7
快かった,心地よかった,8.6,8,8,9,9,9,7,5,7,9,8,7.9
楽しい,興味深い,6,6,8,8,5,3,6,3,5,8,6,5.8
楽しみな,待ちきれない,8,8,8,10,7,7,6,7,7,8,5,7.3
楽しみな,早くしてほしい,6.8,6,9,10,6,3,6,7,7,1,3,5.8
楽にした,緩くした,8,7,9,9,8,7,5,2,7,8,5,6.7
危ない,荒い,5.8,5,9,9,1,5,3,2,5,6,2,4.7
喜ばしい,素晴らしい,6.8,6,9,10,3,6,4,7,5,7,5,6.2
喜ばしい,明るい,6.6,5,9,10,2,7,3,5,4,5,5,5.5
喜ばしい,ほしかった,5.8,6,9,6,5,3,3,5,6,5,3,5.1
嬉しい,明るい,7,5,9,10,3,8,4,5,5,5,3,5.7
気まずい,良くない,6.6,6,9,9,7,2,5,7,6,6,3,6.0
気まずく,よそよそしく,7,6,8,8,5,8,7,5,7,9,7,7.0
気まずくない,気詰まりしない,6.6,8,0,10,8,7,7,8,8,9,7,7.2
気持ちがいい,気持ちいい,9.2,9,8,10,9,10,10,10,10,9,9,9.4
気持ちよかった,気分よかった,8.6,7,9,9,9,9,7,7,9,9,9,8.4
居づらい,良くない,6.2,6,8,8,6,3,4,5,7,7,3,5.7
居づらそう,バツの悪そう,7.8,6,9,9,7,8,8,7,8,9,7,7.8
居心地がわるい,気不味い,8,6,9,9,8,8,7,7,8,9,8,7.9
居心地がわるい,苦しい,6,5,9,7,6,3,6,5,7,8,6,6.2
居辛そう,居心地の悪そう,9.2,8,9,10,9,10,9,8,9,9,8,8.9
虚しく,あっけなく,6.6,6,8,10,0,9,8,3,6,9,7,6.6
恐ろしい,激しい,5.4,6,9,8,1,3,3,3,5,0,5,4.3
恐ろしい,すごい,5.8,6,9,7,4,3,3,3,5,0,5,4.5
恐ろしくする,厳しくする,6.6,6,9,7,3,8,4,3,3,5,3,5.1
苦々しい,悔しい,6.6,6,8,10,1,8,6,5,4,6,5,5.9
苦々しい,腹立たしい,6.2,6,8,8,2,7,7,5,5,8,6,6.2
苦々しい,憎たらしい,5.8,6,9,7,4,3,7,7,7,8,6,6.4
空々しく,むなしく,5.6,9,9,0,0,10,8,2,9,7,5,5.9
軽い,少ない,6.8,6,9,9,7,3,3,3,5,7,5,5.7
隙間なく,数多く,6.2,5,8,9,6,3,3,5,6,7,5,5.7
肩身の狭い,堅苦しい,4.6,5,7,4,3,4,7,7,3,1,1,4.2
賢い,より良い,6,6,9,9,2,4,2,5,5,2,4,4.8
険しい,激しい,7,6,9,10,7,3,3,3,3,5,6,5.5
険しかった,厳しかった,8,5,10,9,7,9,2,5,7,5,7,6.6
険しかった,鋭かった,6,6,9,6,5,4,4,3,5,1,2,4.5
険しくする,恐ろしくする,5.8,6,9,7,4,3,3,3,3,5,5,4.8
険しくする,怖くする,5.6,6,9,6,4,3,3,3,4,6,5,4.9
厳しく,怖く,7.2,6,9,9,5,7,5,3,4,2,5,5.5
固く,強く,7,6,8,10,8,3,5,1,6,6,7,6.0
好ましい,願わしい,8.6,8,9,9,8,9,9,5,6,8,8,7.9
好ましい,嬉しい,6.8,7,8,8,7,4,5,5,5,7,5,6.1
好ましい,明るい,4.8,5,8,5,3,3,3,5,5,7,3,4.7
慌ただしく,激しく,5.4,4,7,8,6,2,2,3,5,6,3,4.6
甲高く,けたたましく,8.2,7,9,10,8,7,4,5,7,7,5,6.9
荒っぽい,丁寧ではない,8.2,7,8,10,8,8,6,7,8,8,7,7.7
荒れる,激しくなる,7.4,6,9,9,7,6,4,5,8,8,7,6.9
香ばしい,焼けた様な良い,7.2,7,9,10,7,3,2,2,6,5,8,5.9
香ばしい,よい香り,8.4,8,8,9,8,9,7,8,9,9,7,8.2
香ばしい,美味しい,6,5,8,7,7,3,4,2,5,8,3,5.2
香ばしい,いい,6,6,8,6,6,4,3,5,8,6,3,5.5
香ばしくて,香り高くて,8.4,8,8,8,9,9,8,7,9,9,8,8.3
困る,居辛い,6.2,6,8,8,6,3,3,5,6,7,5,5.7
細い,弱い,6.8,6,9,8,8,3,4,5,6,6,4,5.9
細い,小さい,6.2,6,9,6,7,3,3,5,6,5,3,5.3
細かい,小さい,7.2,7,8,8,8,5,5,5,4,8,4,6.2
細かい,細い,7,7,9,7,7,5,3,5,4,8,3,5.8
細かい,難しい,5.6,4,8,8,6,2,1,3,4,2,5,4.3
寂しい,悲しい,6,6,5,8,5,6,6,5,7,8,9,6.5
弱く,千切れやすく,5.6,6,2,6,7,7,4,5,6,6,5,5.4
弱く,崩れやすく,6,6,4,7,7,6,4,5,6,7,7,5.9
弱く,壊れやすく,6.6,6,5,7,7,8,4,7,8,7,5,6.4
弱弱しい,情けない,4.8,6,4,3,5,6,3,5,6,8,3,4.9
弱体化した,おかしくなった,3,6,2,2,4,1,2,3,2,5,5,3.2
暑苦しく,煩わしく,4.6,6,4,2,7,4,3,2,6,4,3,4.1
小さな,狭い,5.6,6,5,4,7,6,4,5,6,2,5,5.0
小高く,少し高く,8.6,9,10,8,9,7,7,8,7,9,6,8.0
心苦しい,悲しい,4.6,5,6,2,4,6,6,5,8,7,3,5.2
心苦しい,難しい,2.8,3,0,3,3,5,4,3,7,6,3,3.7
心地いい,心地良い,9.8,10,10,10,9,10,10,10,10,9,9,9.7
深く,強く,4,6,0,3,7,4,2,5,6,0,6,3.9
神々しい,すばらしい,6.6,7,5,7,6,8,5,5,7,7,5,6.2
神々しい,華々しい,5.4,6,5,4,6,6,4,5,6,7,5,5.4
神々しい,素晴らしい,6.6,7,5,7,6,8,6,5,7,7,5,6.3
辛かった,厳しかった,6.8,7,6,7,7,7,7,3,6,8,7,6.5
辛く,寂しく,4.6,5,6,3,3,6,5,5,7,7,5,5.2
凄い,激しい,7,6,7,8,6,8,5,5,8,6,6,6.5
凄まじい,強い,6,6,5,7,6,6,4,5,6,6,5,5.6
凄まじかった,早かった,3.2,4,0,4,5,3,3,2,5,0,2,2.8
清い,美しい,5.6,6,6,4,6,6,6,5,8,8,5,6.0
清い,澄み切って美しい,7.8,8,7,8,7,9,7,7,8,8,6,7.5
素晴らしい,嬉しい,4.8,5,4,4,4,7,4,5,6,7,3,4.9
早くしてほしい,我慢できない,4.6,7,4,3,2,7,3,5,8,1,5,4.5
早く来てほしい,辛抱できない,4.4,6,4,3,2,7,3,5,8,1,3,4.2
騒々しい,甲高い,5.2,6,4,3,6,7,4,5,8,5,2,5.0
騒々しい,凄い,2.6,5,2,3,3,0,3,3,6,2,2,2.9
息苦しい,狭苦しい,5.2,6,6,3,5,6,7,5,8,9,2,5.7
息苦しい,堅苦しい,5.8,6,6,3,6,8,6,5,7,8,5,6.0
待ちきれない,早く見たい,6.4,6,4,7,7,8,6,7,6,1,3,5.5
待ちきれない,早く来て欲しい,6.2,6,4,7,6,8,6,7,9,8,3,6.4
待ちこがれる,早く見たい,4.8,6,4,4,6,4,6,7,6,7,3,5.3
待ち望む,早く見たい,5,6,4,3,6,6,6,7,6,7,3,5.4
待ち望む,早く来て欲しい,6.2,6,4,7,6,8,6,7,9,8,3,6.4
嘆かわしい,情けない,7.2,7,6,8,7,8,8,5,9,9,8,7.5
調和する,美しく見える,5,6,0,7,4,8,6,0,8,5,5,4.9
痛ましい,悲しい,4.8,6,2,3,5,8,7,3,8,9,8,5.9
痛ましい,苦しい,5.2,5,6,4,5,6,6,3,7,8,5,5.5
低く,礼儀正しく,2.6,4,0,3,3,3,2,0,4,0,1,2.0
難しい,複雑である,6.4,6,6,8,6,6,8,7,8,8,5,6.8
難しそうな,厳しい,5.4,6,5,7,5,4,4,7,7,8,3,5.6
薄い,弱い,4.8,6,2,3,6,7,3,5,5,3,3,4.3
煩わしく,面倒くさく,7.6,7,6,10,6,9,8,7,6,9,8,7.6
微妙に高い,高い,5.2,6,3,6,5,6,6,5,5,1,4,4.7
美味しく,香ばしく,5.6,6,3,7,5,7,4,2,5,7,2,4.8
美味しそうな,いい,4.2,6,0,4,5,6,3,5,6,5,2,4.2
怖くする,厳しくする,3.8,7,0,6,0,6,7,3,5,5,4,4.3
物凄い,騒々しい,5.4,6,6,4,2,9,3,5,5,3,3,4.6
物凄い,すばらしい,5.8,6,6,5,5,7,5,5,6,8,5,5.8
物凄い,素晴らしい,5.8,6,6,5,5,7,3,5,6,8,5,5.6
物凄かった,早かった,3,3,2,3,3,4,3,2,4,0,2,2.6
物悲しい,苦しい,3.6,5,5,3,2,3,4,5,6,8,3,4.4
物悲しく,苦しく,3.6,5,5,3,2,3,4,5,6,8,3,4.4
芳しい,望ましい,3,6,0,2,1,6,6,2,7,4,8,4.2
芳しい,願わしい,3.4,6,0,4,0,7,7,2,7,5,8,4.6
芳しい,喜ばしい,4.4,7,2,6,1,6,8,7,6,5,7,5.5
芳しく,香り高く,7.2,8,8,9,6,5,7,7,9,9,8,7.6
芳しく,香り良く,7.4,8,8,9,7,5,7,7,9,9,8,7.7
乏しい,細かい,2.6,5,6,2,0,0,2,5,6,3,2,3.1
無い,少ない,5.4,6,5,6,6,4,3,5,4,0,4,4.3
面倒くさい,難しい,5,5,7,3,4,6,5,5,5,7,3,5.0
良くない,難しい,3.2,5,3,3,3,2,3,3,5,7,3,3.7
力強い,激しい,4,6,4,2,5,3,3,5,5,7,5,4.5
恋しく,早く来てほしく,4.6,6,4,2,5,6,4,6,8,1,3,4.5
儚く,あっけなく,7.8,6,7,9,8,9,8,7,8,9,8,7.9
